,Log,Objects,Events,Activities,Types,Relative Variance,Start,Relations,Notion
109,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,0.0,{'offers'},"{('applicants', 'submit application'), ('applications', 'invite for interview'), ('applications', 'assign vacancy'), ('applications', 'offer accepted and hired'), ('consult manager', 'applications'), ('conduct interview', 'recruiters'), ('job offer declined', 'vacancies'), ('make job offer', 'vacancies'), ('submit application', 'vacancies'), ('applications', 'check references'), ('assign recruiter', 'applications'), ('send rejection', 'applicants'), ('applications', 'job offer declined'), ('invite for interview', 'recruiters'), ('check references', 'applications'), ('offer accepted and hired', 'applicants'), ('first screening', 'recruiters'), ('make job offer', 'managers'), ('offer accepted and hired', 'recruiters'), ('vacancies', 'invite for interview'), ('vacancies', 'assign vacancy'), ('vacancies', 'offer accepted and hired'), ('assign vacancy', 'vacancies'), ('conduct interview', 'vacancies'), ('applications', 'consult manager'), ('applications', 'submit application'), ('change manager', 'managers'), ('applicants', 'make job offer'), ('applications', 'send rejection'), ('submit application', 'applicants'), ('applications', 'conduct interview'), ('make job offer', 'offers'), ('open vacancy', 'managers'), ('send rejection', 'applications'), ('invite for interview', 'vacancies'), ('make job offer', 'recruiters'), ('offer accepted and hired', 'vacancies'), ('assign recruiter', 'recruiters'), ('applicants', 'send rejection'), ('applicants', 'conduct interview'), ('offers', 'make job offer'), ('vacancies', 'submit application'), ('check references', 'recruiters'), ('conduct interview', 'applicants'), ('offers', 'job offer declined'), ('job offer declined', 'applications'), ('make job offer', 'applications'), ('vacancies', 'close vacancy (no hire)'), ('vacancies', 'conduct interview'), ('submit application', 'applications'), ('vacancies', 'close vacancy for new applications'), ('close vacancy (no hire)', 'vacancies'), ('invite for interview', 'applicants'), ('close vacancy for new applications', 'vacancies'), ('applications', 'make job offer'), ('vacancies', 'change manager'), ('applicants', 'invite for interview'), ('consult manager', 'managers'), ('change manager', 'vacancies'), ('applicants', 'offer accepted and hired'), ('send rejection', 'recruiters'), ('offer accepted and hired', 'offers'), ('applications', 'first screening'), ('assign vacancy', 'applications'), ('conduct interview', 'applications'), ('open vacancy', 'vacancies'), ('vacancies', 'open vacancy'), ('applicants', 'job offer declined'), ('job offer declined', 'offers'), ('job offer declined', 'applicants'), ('make job offer', 'applicants'), ('applications', 'assign recruiter'), ('invite for interview', 'applications'), ('vacancies', 'make job offer'), ('conduct interview', 'managers'), ('first screening', 'applications'), ('job offer declined', 'recruiters'), ('consult manager', 'recruiters'), ('offers', 'offer accepted and hired'), ('vacancies', 'job offer declined'), ('offer accepted and hired', 'applications')}",Advanced
110,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,0.0,{'applications'},"{('applicants', 'submit application'), ('applications', 'invite for interview'), ('applications', 'assign vacancy'), ('applications', 'offer accepted and hired'), ('consult manager', 'applications'), ('conduct interview', 'recruiters'), ('job offer declined', 'vacancies'), ('make job offer', 'vacancies'), ('submit application', 'vacancies'), ('applications', 'check references'), ('assign recruiter', 'applications'), ('send rejection', 'applicants'), ('applications', 'job offer declined'), ('invite for interview', 'recruiters'), ('check references', 'applications'), ('first screening', 'recruiters'), ('offer accepted and hired', 'applicants'), ('make job offer', 'managers'), ('offer accepted and hired', 'recruiters'), ('vacancies', 'invite for interview'), ('vacancies', 'assign vacancy'), ('vacancies', 'offer accepted and hired'), ('assign vacancy', 'vacancies'), ('conduct interview', 'vacancies'), ('applications', 'consult manager'), ('applications', 'submit application'), ('change manager', 'managers'), ('applicants', 'make job offer'), ('applications', 'send rejection'), ('submit application', 'applicants'), ('applications', 'conduct interview'), ('make job offer', 'offers'), ('open vacancy', 'managers'), ('send rejection', 'applications'), ('invite for interview', 'vacancies'), ('make job offer', 'recruiters'), ('offer accepted and hired', 'vacancies'), ('assign recruiter', 'recruiters'), ('applicants', 'send rejection'), ('applicants', 'conduct interview'), ('offers', 'make job offer'), ('conduct interview', 'applicants'), ('check references', 'recruiters'), ('vacancies', 'submit application'), ('offers', 'job offer declined'), ('job offer declined', 'applications'), ('make job offer', 'applications'), ('submit application', 'applications'), ('vacancies', 'close vacancy (no hire)'), ('vacancies', 'conduct interview'), ('vacancies', 'close vacancy for new applications'), ('close vacancy (no hire)', 'vacancies'), ('invite for interview', 'applicants'), ('close vacancy for new applications', 'vacancies'), ('applications', 'make job offer'), ('vacancies', 'change manager'), ('applicants', 'invite for interview'), ('consult manager', 'managers'), ('send rejection', 'recruiters'), ('applicants', 'offer accepted and hired'), ('change manager', 'vacancies'), ('offer accepted and hired', 'offers'), ('applications', 'first screening'), ('assign vacancy', 'applications'), ('conduct interview', 'applications'), ('open vacancy', 'vacancies'), ('vacancies', 'open vacancy'), ('applicants', 'job offer declined'), ('job offer declined', 'offers'), ('applications', 'assign recruiter'), ('job offer declined', 'applicants'), ('invite for interview', 'applications'), ('make job offer', 'applicants'), ('conduct interview', 'managers'), ('first screening', 'applications'), ('vacancies', 'make job offer'), ('job offer declined', 'recruiters'), ('consult manager', 'recruiters'), ('offers', 'offer accepted and hired'), ('vacancies', 'job offer declined'), ('offer accepted and hired', 'applications')}",Advanced
111,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,67416670.17483704,{'vacancies'},"{('applicants', 'submit application'), ('applications', 'invite for interview'), ('applications', 'assign vacancy'), ('applications', 'offer accepted and hired'), ('consult manager', 'applications'), ('conduct interview', 'recruiters'), ('job offer declined', 'vacancies'), ('make job offer', 'vacancies'), ('submit application', 'vacancies'), ('applications', 'check references'), ('assign recruiter', 'applications'), ('send rejection', 'applicants'), ('applications', 'job offer declined'), ('invite for interview', 'recruiters'), ('check references', 'applications'), ('offer accepted and hired', 'applicants'), ('first screening', 'recruiters'), ('make job offer', 'managers'), ('offer accepted and hired', 'recruiters'), ('vacancies', 'invite for interview'), ('vacancies', 'assign vacancy'), ('vacancies', 'offer accepted and hired'), ('assign vacancy', 'vacancies'), ('conduct interview', 'vacancies'), ('change manager', 'managers'), ('applications', 'consult manager'), ('applications', 'submit application'), ('applicants', 'make job offer'), ('applications', 'send rejection'), ('submit application', 'applicants'), ('applications', 'conduct interview'), ('make job offer', 'offers'), ('open vacancy', 'managers'), ('send rejection', 'applications'), ('invite for interview', 'vacancies'), ('make job offer', 'recruiters'), ('offer accepted and hired', 'vacancies'), ('assign recruiter', 'recruiters'), ('applicants', 'send rejection'), ('applicants', 'conduct interview'), ('offers', 'make job offer'), ('vacancies', 'submit application'), ('conduct interview', 'applicants'), ('check references', 'recruiters'), ('offers', 'job offer declined'), ('job offer declined', 'applications'), ('make job offer', 'applications'), ('vacancies', 'close vacancy (no hire)'), ('vacancies', 'conduct interview'), ('submit application', 'applications'), ('vacancies', 'close vacancy for new applications'), ('close vacancy (no hire)', 'vacancies'), ('invite for interview', 'applicants'), ('close vacancy for new applications', 'vacancies'), ('applications', 'make job offer'), ('vacancies', 'change manager'), ('applicants', 'invite for interview'), ('consult manager', 'managers'), ('change manager', 'vacancies'), ('applicants', 'offer accepted and hired'), ('send rejection', 'recruiters'), ('offer accepted and hired', 'offers'), ('applications', 'first screening'), ('assign vacancy', 'applications'), ('conduct interview', 'applications'), ('open vacancy', 'vacancies'), ('vacancies', 'open vacancy'), ('applicants', 'job offer declined'), ('job offer declined', 'offers'), ('job offer declined', 'applicants'), ('invite for interview', 'applications'), ('make job offer', 'applicants'), ('applications', 'assign recruiter'), ('vacancies', 'make job offer'), ('conduct interview', 'managers'), ('first screening', 'applications'), ('job offer declined', 'recruiters'), ('consult manager', 'recruiters'), ('offers', 'offer accepted and hired'), ('vacancies', 'job offer declined'), ('offer accepted and hired', 'applications')}",Advanced
112,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'HingePack'},"{('HingePack', 'PackHinges')}",Traditional
113,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Worker'},"{('Worker', 'CheckFemalePart'), ('Worker', 'CheckMalePart'), ('Worker', 'MoveParts')}",Traditional
114,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Facility'},"{('Facility', 'MoveParts')}",Traditional
115,data/09_ocel_standard_hinge.xml,23771,38528,11,12,3986.393441027449,{'Workstation'},"{('Workstation', 'HeatSteelSheet'), ('Workstation', 'CuttMalePart'), ('Workstation', 'PackHinges'), ('Workstation', 'SplitSteelSheet'), ('Workstation', 'CoatPart'), ('Workstation', 'CheckMalePart'), ('Workstation', 'AssembleHinge'), ('Workstation', 'CheckFemalePart'), ('Workstation', 'FormSteelSheet'), ('Workstation', 'CuttFemalePart')}",Traditional
116,data/09_ocel_standard_hinge.xml,23771,38528,11,12,3205044.611206797,{'SteelSheet'},"{('SteelSheet', 'HeatSteelSheet'), ('SteelSheet', 'SplitSteelSheet'), ('SteelSheet', 'FormSteelSheet')}",Traditional
117,data/09_ocel_standard_hinge.xml,23771,38528,11,12,1060254.6506066602,{'FormedPart'},"{('FormedPart', 'CuttMalePart'), ('FormedPart', 'FormSteelSheet'), ('FormedPart', 'CoatPart'), ('FormedPart', 'CuttFemalePart')}",Traditional
118,data/09_ocel_standard_hinge.xml,23771,38528,11,12,276038.0983538774,{'MalePart'},"{('MalePart', 'CheckMalePart'), ('MalePart', 'CuttMalePart'), ('MalePart', 'AssembleHinge')}",Traditional
119,data/09_ocel_standard_hinge.xml,23771,38528,11,12,123895.94627650252,{'Machine'},"{('Machine', 'AssembleHinge'), ('Machine', 'CuttMalePart'), ('Machine', 'CuttFemalePart'), ('Machine', 'FormSteelSheet'), ('Machine', 'HeatSteelSheet'), ('Machine', 'PackHinges'), ('Machine', 'SplitSteelSheet'), ('Machine', 'CoatPart')}",Traditional
120,data/09_ocel_standard_hinge.xml,23771,38528,11,12,342603.5301669914,{'FemalePart'},"{('FemalePart', 'CheckFemalePart'), ('FemalePart', 'CuttFemalePart'), ('FemalePart', 'AssembleHinge')}",Traditional
121,data/09_ocel_standard_hinge.xml,23771,38528,11,12,249739.70983513343,{'Hinge'},"{('Hinge', 'PackHinges'), ('Hinge', 'AssembleHinge')}",Traditional
122,data/09_ocel_standard_hinge.xml,23771,38528,11,12,36.46916505762094,{'SteelCoil'},"{('SteelCoil', 'SplitSteelSheet')}",Traditional
123,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'SteelPin'},"{('SteelPin', 'AssembleHinge')}",Traditional
124,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,"{'HingePack', 'Worker', 'Facility', 'Workstation', 'SteelSheet', 'FormedPart', 'MalePart', 'Machine', 'FemalePart', 'Hinge', 'SteelCoil', 'SteelPin'}","{('SplitSteelSheet', 'SteelCoil'), ('FormedPart', 'MalePart'), ('CuttMalePart', 'Workstation'), ('CheckMalePart', 'Workstation'), ('Workstation', 'PackHinges'), ('CuttFemalePart', 'FormedPart'), ('Hinge', 'HingePack'), ('CheckFemalePart', 'FemalePart'), ('Machine', 'SplitSteelSheet'), ('Workstation', 'Facility'), ('PackHinges', 'Workstation'), ('Workstation', 'Machine'), ('FemalePart', 'FormedPart'), ('CheckFemalePart', 'Workstation'), ('MalePart', 'FormedPart'), ('FormedPart', 'CuttFemalePart'), ('CoatPart', 'FormedPart'), ('SteelCoil', 'SplitSteelSheet'), ('Machine', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('SteelSheet', 'FormedPart'), ('FemalePart', 'CheckFemalePart'), ('CuttMalePart', 'Machine'), ('FormedPart', 'CoatPart'), ('AssembleHinge', 'FemalePart'), ('Machine', 'CoatPart'), ('Workstation', 'CuttMalePart'), ('CuttFemalePart', 'Machine'), ('AssembleHinge', 'Workstation'), ('PackHinges', 'Machine'), ('Workstation', 'HeatSteelSheet'), ('FormSteelSheet', 'SteelSheet'), ('FormSteelSheet', 'FormedPart'), ('MalePart', 'CheckMalePart'), ('Machine', 'Workstation'), ('Workstation', 'AssembleHinge'), ('FormedPart', 'FormSteelSheet'), ('HeatSteelSheet', 'Machine'), ('Worker', 'CheckFemalePart'), ('Machine', 'PackHinges'), ('AssembleHinge', 'Hinge'), ('MalePart', 'CuttMalePart'), ('SplitSteelSheet', 'Workstation'), ('AssembleHinge', 'MalePart'), ('CuttFemalePart', 'FemalePart'), ('CheckFemalePart', 'Worker'), ('CuttMalePart', 'FormedPart'), ('Worker', 'CheckMalePart'), ('CuttFemalePart', 'Workstation'), ('Workstation', 'CheckMalePart'), ('SteelSheet', 'HeatSteelSheet'), ('FemalePart', 'AssembleHinge'), ('Hinge', 'PackHinges'), ('AssembleHinge', 'SteelPin'), ('MalePart', 'AssembleHinge'), ('Worker', 'MoveParts'), ('Facility', 'MoveParts'), ('FormedPart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('SplitSteelSheet', 'Machine'), ('CoatPart', 'Workstation'), ('Machine', 'CuttMalePart'), ('PackHinges', 'HingePack'), ('Workstation', 'SplitSteelSheet'), ('Machine', 'HeatSteelSheet'), ('HeatSteelSheet', 'Workstation'), ('HeatSteelSheet', 'SteelSheet'), ('HingePack', 'Hinge'), ('CuttMalePart', 'MalePart'), ('CheckMalePart', 'MalePart'), ('SteelSheet', 'SteelCoil'), ('SteelPin', 'AssembleHinge'), ('Workstation', 'CuttFemalePart'), ('FormedPart', 'FemalePart'), ('PackHinges', 'Hinge'), ('Machine', 'AssembleHinge'), ('FormedPart', 'SteelSheet'), ('FormSteelSheet', 'Workstation'), ('Workstation', 'CoatPart'), ('SteelSheet', 'FormSteelSheet'), ('CoatPart', 'Machine'), ('Facility', 'Workstation'), ('SteelCoil', 'SteelSheet'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('Machine', 'FormSteelSheet'), ('CheckMalePart', 'Worker'), ('AssembleHinge', 'Machine'), ('SplitSteelSheet', 'SteelSheet'), ('FemalePart', 'CuttFemalePart'), ('SteelSheet', 'SplitSteelSheet'), ('FormSteelSheet', 'Machine'), ('Workstation', 'CheckFemalePart'), ('Workstation', 'FormSteelSheet')}",Connected
125,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'HingePack'},"{('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FemalePart'), ('CheckFemalePart', 'Worker'), ('CheckMalePart', 'Workstation'), ('CuttMalePart', 'Workstation'), ('CuttFemalePart', 'FormedPart'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Workstation'), ('Worker', 'CheckMalePart'), ('SteelSheet', 'HeatSteelSheet'), ('Hinge', 'PackHinges'), ('FemalePart', 'AssembleHinge'), ('CheckFemalePart', 'FemalePart'), ('PackHinges', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('MalePart', 'AssembleHinge'), ('CheckFemalePart', 'Workstation'), ('Worker', 'MoveParts'), ('Facility', 'MoveParts'), ('FormedPart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('FormedPart', 'CuttFemalePart'), ('CoatPart', 'FormedPart'), ('CoatPart', 'Workstation'), ('SplitSteelSheet', 'Machine'), ('HingePack', 'PackHinges'), ('PackHinges', 'HingePack'), ('FemalePart', 'CheckFemalePart'), ('CuttMalePart', 'Machine'), ('FormedPart', 'CoatPart'), ('HeatSteelSheet', 'Workstation'), ('AssembleHinge', 'FemalePart'), ('HeatSteelSheet', 'SteelSheet'), ('CuttMalePart', 'MalePart'), ('CheckMalePart', 'MalePart'), ('CuttFemalePart', 'Machine'), ('SteelPin', 'AssembleHinge'), ('AssembleHinge', 'Workstation'), ('PackHinges', 'Machine'), ('PackHinges', 'Hinge'), ('FormSteelSheet', 'SteelSheet'), ('FormSteelSheet', 'FormedPart'), ('FormSteelSheet', 'Workstation'), ('SteelSheet', 'FormSteelSheet'), ('MalePart', 'CheckMalePart'), ('CoatPart', 'Machine'), ('FormedPart', 'FormSteelSheet'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SplitSteelSheet', 'Workstation'), ('HeatSteelSheet', 'Machine'), ('CheckMalePart', 'Worker'), ('Worker', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Hinge'), ('SteelSheet', 'SplitSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('MalePart', 'CuttMalePart'), ('FormSteelSheet', 'Machine'), ('AssembleHinge', 'MalePart')}",Advanced
126,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Worker'},"{('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FemalePart'), ('CheckFemalePart', 'Worker'), ('CheckMalePart', 'Workstation'), ('Worker', 'CheckMalePart'), ('CuttMalePart', 'FormedPart'), ('CuttMalePart', 'Workstation'), ('CuttFemalePart', 'Workstation'), ('CuttFemalePart', 'FormedPart'), ('SteelSheet', 'HeatSteelSheet'), ('FemalePart', 'AssembleHinge'), ('CheckFemalePart', 'FemalePart'), ('Hinge', 'PackHinges'), ('PackHinges', 'Workstation'), ('MalePart', 'AssembleHinge'), ('Worker', 'MoveParts'), ('CheckFemalePart', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('FormedPart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('FormedPart', 'CuttFemalePart'), ('CoatPart', 'FormedPart'), ('CoatPart', 'Workstation'), ('SplitSteelSheet', 'Machine'), ('HingePack', 'PackHinges'), ('PackHinges', 'HingePack'), ('FemalePart', 'CheckFemalePart'), ('CuttMalePart', 'Machine'), ('FormedPart', 'CoatPart'), ('HeatSteelSheet', 'Workstation'), ('AssembleHinge', 'FemalePart'), ('HeatSteelSheet', 'SteelSheet'), ('CuttMalePart', 'MalePart'), ('CheckMalePart', 'MalePart'), ('CuttFemalePart', 'Machine'), ('AssembleHinge', 'Workstation'), ('SteelPin', 'AssembleHinge'), ('PackHinges', 'Machine'), ('PackHinges', 'Hinge'), ('FormSteelSheet', 'SteelSheet'), ('FormSteelSheet', 'FormedPart'), ('FormSteelSheet', 'Workstation'), ('SteelSheet', 'FormSteelSheet'), ('MalePart', 'CheckMalePart'), ('CoatPart', 'Machine'), ('FormedPart', 'FormSteelSheet'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SplitSteelSheet', 'Workstation'), ('HeatSteelSheet', 'Machine'), ('CheckMalePart', 'Worker'), ('Worker', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Hinge'), ('SteelSheet', 'SplitSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('MalePart', 'CuttMalePart'), ('FormSteelSheet', 'Machine'), ('AssembleHinge', 'MalePart')}",Advanced
127,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Facility'},"{('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FemalePart'), ('CheckFemalePart', 'Worker'), ('CheckMalePart', 'Workstation'), ('Worker', 'CheckMalePart'), ('CuttMalePart', 'FormedPart'), ('CuttMalePart', 'Workstation'), ('CuttFemalePart', 'Workstation'), ('CuttFemalePart', 'FormedPart'), ('SteelSheet', 'HeatSteelSheet'), ('FemalePart', 'AssembleHinge'), ('CheckFemalePart', 'FemalePart'), ('Hinge', 'PackHinges'), ('PackHinges', 'Workstation'), ('MalePart', 'AssembleHinge'), ('Worker', 'MoveParts'), ('CheckFemalePart', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('FormedPart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('FormedPart', 'CuttFemalePart'), ('CoatPart', 'FormedPart'), ('CoatPart', 'Workstation'), ('SplitSteelSheet', 'Machine'), ('HingePack', 'PackHinges'), ('PackHinges', 'HingePack'), ('FemalePart', 'CheckFemalePart'), ('CuttMalePart', 'Machine'), ('FormedPart', 'CoatPart'), ('HeatSteelSheet', 'Workstation'), ('AssembleHinge', 'FemalePart'), ('HeatSteelSheet', 'SteelSheet'), ('CuttMalePart', 'MalePart'), ('CheckMalePart', 'MalePart'), ('CuttFemalePart', 'Machine'), ('AssembleHinge', 'Workstation'), ('SteelPin', 'AssembleHinge'), ('PackHinges', 'Machine'), ('PackHinges', 'Hinge'), ('FormSteelSheet', 'SteelSheet'), ('FormSteelSheet', 'FormedPart'), ('FormSteelSheet', 'Workstation'), ('SteelSheet', 'FormSteelSheet'), ('MalePart', 'CheckMalePart'), ('CoatPart', 'Machine'), ('FormedPart', 'FormSteelSheet'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SplitSteelSheet', 'Workstation'), ('HeatSteelSheet', 'Machine'), ('CheckMalePart', 'Worker'), ('Worker', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Hinge'), ('SteelSheet', 'SplitSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('MalePart', 'CuttMalePart'), ('FormSteelSheet', 'Machine'), ('AssembleHinge', 'MalePart')}",Advanced
128,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Workstation'},"{('SplitSteelSheet', 'SteelCoil'), ('CuttMalePart', 'Workstation'), ('CheckMalePart', 'Workstation'), ('Workstation', 'PackHinges'), ('CuttFemalePart', 'FormedPart'), ('CheckFemalePart', 'FemalePart'), ('PackHinges', 'Workstation'), ('CheckFemalePart', 'Workstation'), ('FormedPart', 'CuttFemalePart'), ('CoatPart', 'FormedPart'), ('HingePack', 'PackHinges'), ('FemalePart', 'CheckFemalePart'), ('CuttMalePart', 'Machine'), ('FormedPart', 'CoatPart'), ('AssembleHinge', 'FemalePart'), ('Workstation', 'CuttMalePart'), ('CuttFemalePart', 'Machine'), ('AssembleHinge', 'Workstation'), ('PackHinges', 'Machine'), ('Workstation', 'HeatSteelSheet'), ('FormSteelSheet', 'SteelSheet'), ('FormSteelSheet', 'FormedPart'), ('MalePart', 'CheckMalePart'), ('Workstation', 'AssembleHinge'), ('FormedPart', 'FormSteelSheet'), ('HeatSteelSheet', 'Machine'), ('Worker', 'CheckFemalePart'), ('AssembleHinge', 'Hinge'), ('MalePart', 'CuttMalePart'), ('SplitSteelSheet', 'Workstation'), ('AssembleHinge', 'MalePart'), ('CuttFemalePart', 'FemalePart'), ('CheckFemalePart', 'Worker'), ('CuttMalePart', 'FormedPart'), ('Worker', 'CheckMalePart'), ('CuttFemalePart', 'Workstation'), ('Workstation', 'CheckMalePart'), ('SteelSheet', 'HeatSteelSheet'), ('FemalePart', 'AssembleHinge'), ('Hinge', 'PackHinges'), ('AssembleHinge', 'SteelPin'), ('MalePart', 'AssembleHinge'), ('Worker', 'MoveParts'), ('Facility', 'MoveParts'), ('FormedPart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('SplitSteelSheet', 'Machine'), ('CoatPart', 'Workstation'), ('Workstation', 'SplitSteelSheet'), ('PackHinges', 'HingePack'), ('HeatSteelSheet', 'Workstation'), ('HeatSteelSheet', 'SteelSheet'), ('CuttMalePart', 'MalePart'), ('CheckMalePart', 'MalePart'), ('SteelPin', 'AssembleHinge'), ('Workstation', 'CuttFemalePart'), ('PackHinges', 'Hinge'), ('FormSteelSheet', 'Workstation'), ('Workstation', 'CoatPart'), ('SteelSheet', 'FormSteelSheet'), ('CoatPart', 'Machine'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('CheckMalePart', 'Worker'), ('AssembleHinge', 'Machine'), ('SplitSteelSheet', 'SteelSheet'), ('FemalePart', 'CuttFemalePart'), ('SteelSheet', 'SplitSteelSheet'), ('FormSteelSheet', 'Machine'), ('Workstation', 'CheckFemalePart'), ('Workstation', 'FormSteelSheet')}",Advanced
129,data/09_ocel_standard_hinge.xml,23771,38528,11,12,287470.41672047117,{'SteelSheet'},"{('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FemalePart'), ('CuttMalePart', 'FormedPart'), ('CuttMalePart', 'Workstation'), ('CheckFemalePart', 'Worker'), ('CuttFemalePart', 'FormedPart'), ('CuttFemalePart', 'Workstation'), ('CheckMalePart', 'Workstation'), ('Worker', 'CheckMalePart'), ('SteelSheet', 'HeatSteelSheet'), ('FemalePart', 'AssembleHinge'), ('CheckFemalePart', 'FemalePart'), ('Hinge', 'PackHinges'), ('PackHinges', 'Workstation'), ('MalePart', 'AssembleHinge'), ('AssembleHinge', 'SteelPin'), ('CheckFemalePart', 'Workstation'), ('Worker', 'MoveParts'), ('Facility', 'MoveParts'), ('FormedPart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('SplitSteelSheet', 'Machine'), ('FormedPart', 'CuttFemalePart'), ('CoatPart', 'FormedPart'), ('CoatPart', 'Workstation'), ('HingePack', 'PackHinges'), ('PackHinges', 'HingePack'), ('FemalePart', 'CheckFemalePart'), ('FormedPart', 'CoatPart'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'FemalePart'), ('CuttMalePart', 'MalePart'), ('CheckMalePart', 'MalePart'), ('CuttFemalePart', 'Machine'), ('AssembleHinge', 'Workstation'), ('SteelPin', 'AssembleHinge'), ('PackHinges', 'Machine'), ('PackHinges', 'Hinge'), ('FormSteelSheet', 'SteelSheet'), ('FormSteelSheet', 'FormedPart'), ('FormSteelSheet', 'Workstation'), ('SteelSheet', 'FormSteelSheet'), ('MalePart', 'CheckMalePart'), ('CoatPart', 'Machine'), ('FormedPart', 'FormSteelSheet'), ('Hinge', 'AssembleHinge'), ('SplitSteelSheet', 'Workstation'), ('MoveParts', 'Facility'), ('HeatSteelSheet', 'Machine'), ('CheckMalePart', 'Worker'), ('Worker', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('SplitSteelSheet', 'SteelSheet'), ('SteelSheet', 'SplitSteelSheet'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Hinge'), ('MalePart', 'CuttMalePart'), ('FormSteelSheet', 'Machine'), ('AssembleHinge', 'MalePart')}",Advanced
