,Log,Objects,Events,Activities,Types,Property Value,Property,Measure,Start,Relations,Runtime
33,data/05_ocel_lrms_hr.xml,3768,18119,24,6,308196318.73785,<function standard_deviation at 0x0000015FE1CD0CC0>,<function get_cycle_time at 0x0000015FE1CD0680>,{'Assessment'},"{('Candidate', 'Start Onboarding'), ('Post Job Opening', 'Recruiter'), ('Send Assessment', 'Candidate'), ('Assessment', 'Review Assessment'), ('Send Offer Letter', 'Candidate'), ('Prepare Offer Letter', 'HiringManager'), ('JobRequisition', 'Submit Application'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Conduct Initial Interview'), ('Schedule Initial Interview', 'Candidate'), ('Schedule Initial Interview', 'Recruiter'), ('Candidate', 'Schedule Panel Interview'), ('Candidate', 'Initiate Background Check'), ('Candidate', 'Complete Onboarding'), ('Schedule Panel Interview', 'Candidate'), ('Candidate', 'Schedule Initial Interview'), ('Conduct Panel Interview', 'Candidate'), ('Create Job Requisition', 'JobRequisition'), ('Evaluate Interview', 'Candidate'), ('Candidate', 'Submit Application'), ('Post Job Opening', 'JobRequisition'), ('Create Job Requisition', 'HiringManager'), ('Send Rejection Letter', 'Candidate'), ('Approve Job Requisition', 'JobRequisition'), ('Candidate', 'Send Offer Letter'), ('Start Onboarding', 'Candidate'), ('Candidate Reject Offer', 'Candidate'), ('Conduct Initial Interview', 'Candidate'), ('Review Assessment', 'Assessment'), ('Conduct Initial Interview', 'Recruiter'), ('Candidate', 'Complete Background Check'), ('Screen Resume', 'Candidate'), ('Candidate', 'Complete Assessment'), ('Screen Resume', 'Recruiter'), ('JobRequisition', 'Post Job Opening'), ('Complete HR Paperwork', 'Candidate'), ('Candidate', 'Candidate Accept Offer'), ('Prepare Offer Letter', 'Candidate'), ('Candidate', 'Send Assessment'), ('Candidate', 'Candidate Reject Offer'), ('Review Assessment', 'Candidate'), ('Candidate', 'Conduct Panel Interview'), ('Candidate', 'Screen Resume'), ('Candidate', 'Evaluate Interview'), ('Candidate', 'Review Assessment'), ('Candidate', 'Send Rejection Letter'), ('Initiate Background Check', 'Candidate'), ('Candidate', 'Complete HR Paperwork'), ('Attend Orientation Training', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Evaluate Interview', 'HiringManager'), ('Candidate', 'Attend Orientation Training'), ('Complete Assessment', 'Assessment'), ('Send Assessment', 'Assessment'), ('Conduct Panel Interview', 'Interviewer'), ('Assessment', 'Complete Assessment'), ('Complete Background Check', 'Candidate'), ('JobRequisition', 'Approve Job Requisition'), ('Complete Onboarding', 'Candidate'), ('Assessment', 'Send Assessment'), ('Candidate', 'Prepare Offer Letter'), ('Candidate Accept Offer', 'Candidate'), ('Complete Assessment', 'Candidate'), ('JobRequisition', 'Create Job Requisition')}",866.1601734161377
34,data/05_ocel_lrms_hr.xml,3768,18119,24,6,34.45285334948645,<function skewness at 0x0000015FE1CD0EA0>,<function get_cycle_time at 0x0000015FE1CD0680>,{'Candidate'},"{('HiringManager', 'Review Assessment'), ('Recruiter', 'Post Job Opening'), ('Post Job Opening', 'Recruiter'), ('Send Assessment', 'Candidate'), ('Assessment', 'Review Assessment'), ('JobRequisition', 'Submit Application'), ('Send Offer Letter', 'Candidate'), ('Prepare Offer Letter', 'HiringManager'), ('Candidate', 'Start Onboarding'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Conduct Initial Interview'), ('HiringManager', 'Evaluate Interview'), ('Schedule Initial Interview', 'Candidate'), ('Schedule Initial Interview', 'Recruiter'), ('Recruiter', 'Conduct Initial Interview'), ('Candidate', 'Schedule Panel Interview'), ('Candidate', 'Initiate Background Check'), ('Candidate', 'Complete Onboarding'), ('Schedule Panel Interview', 'Candidate'), ('Candidate', 'Schedule Initial Interview'), ('HiringManager', 'Prepare Offer Letter'), ('Conduct Panel Interview', 'Candidate'), ('Create Job Requisition', 'JobRequisition'), ('Candidate', 'Submit Application'), ('Evaluate Interview', 'Candidate'), ('Post Job Opening', 'JobRequisition'), ('Create Job Requisition', 'HiringManager'), ('Recruiter', 'Schedule Initial Interview'), ('Send Rejection Letter', 'Candidate'), ('Approve Job Requisition', 'JobRequisition'), ('Candidate', 'Send Offer Letter'), ('Start Onboarding', 'Candidate'), ('Candidate Reject Offer', 'Candidate'), ('Interviewer', 'Schedule Panel Interview'), ('Conduct Initial Interview', 'Candidate'), ('Review Assessment', 'Assessment'), ('HiringManager', 'Create Job Requisition'), ('Conduct Initial Interview', 'Recruiter'), ('Candidate', 'Complete Background Check'), ('Candidate', 'Complete Assessment'), ('JobRequisition', 'Post Job Opening'), ('Complete HR Paperwork', 'Candidate'), ('Candidate', 'Candidate Accept Offer'), ('Prepare Offer Letter', 'Candidate'), ('Candidate', 'Send Assessment'), ('Candidate', 'Candidate Reject Offer'), ('Review Assessment', 'Candidate'), ('Candidate', 'Conduct Panel Interview'), ('Candidate', 'Screen Resume'), ('Candidate', 'Evaluate Interview'), ('Candidate', 'Review Assessment'), ('Initiate Background Check', 'Candidate'), ('Candidate', 'Send Rejection Letter'), ('Candidate', 'Complete HR Paperwork'), ('Attend Orientation Training', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Candidate', 'Attend Orientation Training'), ('Evaluate Interview', 'HiringManager'), ('Complete Assessment', 'Assessment'), ('Send Assessment', 'Assessment'), ('Conduct Panel Interview', 'Interviewer'), ('Recruiter', 'Screen Resume'), ('Complete Background Check', 'Candidate'), ('Interviewer', 'Conduct Panel Interview'), ('JobRequisition', 'Approve Job Requisition'), ('Assessment', 'Complete Assessment'), ('Complete Onboarding', 'Candidate'), ('Assessment', 'Send Assessment'), ('Candidate', 'Prepare Offer Letter'), ('Candidate Accept Offer', 'Candidate'), ('Complete Assessment', 'Candidate'), ('JobRequisition', 'Create Job Requisition')}",715.5465075969696
35,data/05_ocel_lrms_hr.xml,3768,18119,24,6,1184.999683935559,<function kurtosis at 0x0000015FE1CD0F40>,<function get_cycle_time at 0x0000015FE1CD0680>,{'Candidate'},"{('HiringManager', 'Review Assessment'), ('Recruiter', 'Post Job Opening'), ('Candidate', 'Start Onboarding'), ('Send Assessment', 'Candidate'), ('Assessment', 'Review Assessment'), ('HiringManager', 'Evaluate Interview'), ('Send Offer Letter', 'Candidate'), ('JobRequisition', 'Submit Application'), ('Prepare Offer Letter', 'HiringManager'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Conduct Initial Interview'), ('Post Job Opening', 'Recruiter'), ('Schedule Initial Interview', 'Candidate'), ('Schedule Initial Interview', 'Recruiter'), ('Recruiter', 'Conduct Initial Interview'), ('Candidate', 'Schedule Panel Interview'), ('Candidate', 'Initiate Background Check'), ('Candidate', 'Complete Onboarding'), ('Schedule Panel Interview', 'Candidate'), ('Candidate', 'Schedule Initial Interview'), ('HiringManager', 'Prepare Offer Letter'), ('Create Job Requisition', 'JobRequisition'), ('Conduct Panel Interview', 'Candidate'), ('Evaluate Interview', 'Candidate'), ('Candidate', 'Submit Application'), ('Post Job Opening', 'JobRequisition'), ('Create Job Requisition', 'HiringManager'), ('Recruiter', 'Schedule Initial Interview'), ('Send Rejection Letter', 'Candidate'), ('Approve Job Requisition', 'JobRequisition'), ('Candidate', 'Send Offer Letter'), ('Start Onboarding', 'Candidate'), ('Candidate Reject Offer', 'Candidate'), ('Interviewer', 'Schedule Panel Interview'), ('Conduct Initial Interview', 'Candidate'), ('Review Assessment', 'Assessment'), ('HiringManager', 'Create Job Requisition'), ('Conduct Initial Interview', 'Recruiter'), ('Candidate', 'Complete Background Check'), ('Candidate', 'Complete Assessment'), ('JobRequisition', 'Post Job Opening'), ('Complete HR Paperwork', 'Candidate'), ('Candidate', 'Candidate Accept Offer'), ('Prepare Offer Letter', 'Candidate'), ('Candidate', 'Send Assessment'), ('Candidate', 'Candidate Reject Offer'), ('Review Assessment', 'Candidate'), ('Candidate', 'Conduct Panel Interview'), ('Candidate', 'Screen Resume'), ('Candidate', 'Evaluate Interview'), ('Candidate', 'Review Assessment'), ('Candidate', 'Send Rejection Letter'), ('Initiate Background Check', 'Candidate'), ('Candidate', 'Complete HR Paperwork'), ('Attend Orientation Training', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Evaluate Interview', 'HiringManager'), ('Candidate', 'Attend Orientation Training'), ('Complete Assessment', 'Assessment'), ('Send Assessment', 'Assessment'), ('Conduct Panel Interview', 'Interviewer'), ('Recruiter', 'Screen Resume'), ('Complete Background Check', 'Candidate'), ('Interviewer', 'Conduct Panel Interview'), ('JobRequisition', 'Approve Job Requisition'), ('Assessment', 'Complete Assessment'), ('Complete Onboarding', 'Candidate'), ('Assessment', 'Send Assessment'), ('Candidate', 'Prepare Offer Letter'), ('Candidate Accept Offer', 'Candidate'), ('Complete Assessment', 'Candidate'), ('JobRequisition', 'Create Job Requisition')}",701.5821113586426
36,data/05_ocel_lrms_hr.xml,3768,18119,24,6,367.3996630329078,<function standard_deviation at 0x0000015FE1CD0CC0>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'JobRequisition'},"{('HiringManager', 'Review Assessment'), ('Candidate', 'Start Onboarding'), ('Post Job Opening', 'Recruiter'), ('Assessment', 'Review Assessment'), ('Send Assessment', 'Candidate'), ('JobRequisition', 'Submit Application'), ('Prepare Offer Letter', 'HiringManager'), ('Send Offer Letter', 'Candidate'), ('Candidate', 'Conduct Initial Interview'), ('HiringManager', 'Evaluate Interview'), ('Schedule Initial Interview', 'Candidate'), ('Schedule Initial Interview', 'Recruiter'), ('Candidate', 'Schedule Panel Interview'), ('Candidate', 'Initiate Background Check'), ('Candidate', 'Complete Onboarding'), ('Schedule Panel Interview', 'Candidate'), ('Candidate', 'Schedule Initial Interview'), ('HiringManager', 'Prepare Offer Letter'), ('Conduct Panel Interview', 'Candidate'), ('Create Job Requisition', 'JobRequisition'), ('Candidate', 'Submit Application'), ('Post Job Opening', 'JobRequisition'), ('Create Job Requisition', 'HiringManager'), ('Send Rejection Letter', 'Candidate'), ('Approve Job Requisition', 'JobRequisition'), ('Candidate', 'Send Offer Letter'), ('Start Onboarding', 'Candidate'), ('Candidate Reject Offer', 'Candidate'), ('Conduct Initial Interview', 'Candidate'), ('HiringManager', 'Create Job Requisition'), ('Conduct Initial Interview', 'Recruiter'), ('Candidate', 'Complete Background Check'), ('Screen Resume', 'Candidate'), ('Candidate', 'Complete Assessment'), ('Screen Resume', 'Recruiter'), ('JobRequisition', 'Post Job Opening'), ('Complete HR Paperwork', 'Candidate'), ('Candidate', 'Candidate Accept Offer'), ('Prepare Offer Letter', 'Candidate'), ('Candidate', 'Send Assessment'), ('Candidate', 'Candidate Reject Offer'), ('Candidate', 'Conduct Panel Interview'), ('Candidate', 'Screen Resume'), ('Candidate', 'Evaluate Interview'), ('Candidate', 'Review Assessment'), ('Candidate', 'Send Rejection Letter'), ('Initiate Background Check', 'Candidate'), ('Candidate', 'Complete HR Paperwork'), ('Attend Orientation Training', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Candidate', 'Attend Orientation Training'), ('JobRequisition', 'Create Job Requisition'), ('Send Assessment', 'Assessment'), ('Complete Assessment', 'Assessment'), ('Conduct Panel Interview', 'Interviewer'), ('Assessment', 'Complete Assessment'), ('Complete Background Check', 'Candidate'), ('JobRequisition', 'Approve Job Requisition'), ('Complete Onboarding', 'Candidate'), ('Assessment', 'Send Assessment'), ('Candidate Accept Offer', 'Candidate'), ('Complete Assessment', 'Candidate'), ('Candidate', 'Prepare Offer Letter')}",1626.3386721611023
37,data/05_ocel_lrms_hr.xml,3768,18119,24,6,45.683700361279506,<function skewness at 0x0000015FE1CD0EA0>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Candidate'},"{('HiringManager', 'Review Assessment'), ('Post Job Opening', 'Recruiter'), ('Send Assessment', 'Candidate'), ('Assessment', 'Review Assessment'), ('JobRequisition', 'Submit Application'), ('HiringManager', 'Evaluate Interview'), ('Prepare Offer Letter', 'HiringManager'), ('Send Offer Letter', 'Candidate'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Conduct Initial Interview'), ('Candidate', 'Start Onboarding'), ('Schedule Initial Interview', 'Candidate'), ('Schedule Initial Interview', 'Recruiter'), ('Candidate', 'Schedule Panel Interview'), ('Candidate', 'Initiate Background Check'), ('Candidate', 'Complete Onboarding'), ('HiringManager', 'Prepare Offer Letter'), ('Candidate', 'Schedule Initial Interview'), ('Create Job Requisition', 'JobRequisition'), ('Candidate', 'Submit Application'), ('Post Job Opening', 'JobRequisition'), ('Evaluate Interview', 'Candidate'), ('Create Job Requisition', 'HiringManager'), ('Send Rejection Letter', 'Candidate'), ('Approve Job Requisition', 'JobRequisition'), ('Candidate', 'Send Offer Letter'), ('Start Onboarding', 'Candidate'), ('Candidate Reject Offer', 'Candidate'), ('Interviewer', 'Schedule Panel Interview'), ('Conduct Initial Interview', 'Candidate'), ('Review Assessment', 'Assessment'), ('HiringManager', 'Create Job Requisition'), ('Conduct Initial Interview', 'Recruiter'), ('Candidate', 'Complete Background Check'), ('Screen Resume', 'Candidate'), ('Candidate', 'Complete Assessment'), ('Screen Resume', 'Recruiter'), ('JobRequisition', 'Post Job Opening'), ('Complete HR Paperwork', 'Candidate'), ('Candidate', 'Candidate Accept Offer'), ('Prepare Offer Letter', 'Candidate'), ('Candidate', 'Send Assessment'), ('Candidate', 'Candidate Reject Offer'), ('Review Assessment', 'Candidate'), ('Candidate', 'Conduct Panel Interview'), ('Candidate', 'Screen Resume'), ('Candidate', 'Evaluate Interview'), ('Candidate', 'Send Rejection Letter'), ('Initiate Background Check', 'Candidate'), ('Candidate', 'Review Assessment'), ('Candidate', 'Complete HR Paperwork'), ('Attend Orientation Training', 'Candidate'), ('Candidate', 'Attend Orientation Training'), ('Evaluate Interview', 'HiringManager'), ('JobRequisition', 'Create Job Requisition'), ('Send Assessment', 'Assessment'), ('Complete Assessment', 'Assessment'), ('Assessment', 'Complete Assessment'), ('Complete Background Check', 'Candidate'), ('Interviewer', 'Conduct Panel Interview'), ('JobRequisition', 'Approve Job Requisition'), ('Complete Onboarding', 'Candidate'), ('Assessment', 'Send Assessment'), ('Candidate Accept Offer', 'Candidate'), ('Complete Assessment', 'Candidate'), ('Candidate', 'Prepare Offer Letter')}",1811.050261259079
38,data/05_ocel_lrms_hr.xml,3768,18119,24,6,2318.0004306641467,<function kurtosis at 0x0000015FE1CD0F40>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Candidate'},"{('HiringManager', 'Review Assessment'), ('Post Job Opening', 'Recruiter'), ('Send Assessment', 'Candidate'), ('Assessment', 'Review Assessment'), ('JobRequisition', 'Submit Application'), ('HiringManager', 'Evaluate Interview'), ('Send Offer Letter', 'Candidate'), ('Candidate', 'Start Onboarding'), ('Prepare Offer Letter', 'HiringManager'), ('Candidate', 'Conduct Initial Interview'), ('Schedule Initial Interview', 'Candidate'), ('Schedule Initial Interview', 'Recruiter'), ('Candidate', 'Schedule Panel Interview'), ('Candidate', 'Initiate Background Check'), ('Candidate', 'Complete Onboarding'), ('Schedule Panel Interview', 'Candidate'), ('Candidate', 'Schedule Initial Interview'), ('HiringManager', 'Prepare Offer Letter'), ('Create Job Requisition', 'JobRequisition'), ('Conduct Panel Interview', 'Candidate'), ('Evaluate Interview', 'Candidate'), ('Post Job Opening', 'JobRequisition'), ('Candidate', 'Submit Application'), ('Create Job Requisition', 'HiringManager'), ('Send Rejection Letter', 'Candidate'), ('Approve Job Requisition', 'JobRequisition'), ('Candidate', 'Send Offer Letter'), ('Start Onboarding', 'Candidate'), ('Candidate Reject Offer', 'Candidate'), ('Interviewer', 'Schedule Panel Interview'), ('Conduct Initial Interview', 'Candidate'), ('HiringManager', 'Create Job Requisition'), ('Conduct Initial Interview', 'Recruiter'), ('Screen Resume', 'Candidate'), ('Candidate', 'Complete Background Check'), ('Candidate', 'Complete Assessment'), ('Screen Resume', 'Recruiter'), ('JobRequisition', 'Post Job Opening'), ('Complete HR Paperwork', 'Candidate'), ('Candidate', 'Candidate Accept Offer'), ('Prepare Offer Letter', 'Candidate'), ('Candidate', 'Send Assessment'), ('Candidate', 'Candidate Reject Offer'), ('Candidate', 'Conduct Panel Interview'), ('Candidate', 'Screen Resume'), ('Candidate', 'Evaluate Interview'), ('Initiate Background Check', 'Candidate'), ('Candidate', 'Review Assessment'), ('Candidate', 'Send Rejection Letter'), ('Candidate', 'Complete HR Paperwork'), ('Attend Orientation Training', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Candidate', 'Attend Orientation Training'), ('Evaluate Interview', 'HiringManager'), ('Send Assessment', 'Assessment'), ('Complete Assessment', 'Assessment'), ('Conduct Panel Interview', 'Interviewer'), ('Assessment', 'Complete Assessment'), ('Complete Background Check', 'Candidate'), ('Interviewer', 'Conduct Panel Interview'), ('JobRequisition', 'Approve Job Requisition'), ('Complete Onboarding', 'Candidate'), ('Assessment', 'Send Assessment'), ('Candidate', 'Prepare Offer Letter'), ('Candidate Accept Offer', 'Candidate'), ('Complete Assessment', 'Candidate'), ('JobRequisition', 'Create Job Requisition')}",1962.7135391235352
39,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,2799397.082730578,<function standard_deviation at 0x0000015FE1CD0CC0>,<function get_cycle_time at 0x0000015FE1CD0680>,{'Patient'},"{('Assign Bed', 'Bed'), ('Diagnostic Test Order', 'Physician'), ('Registration', 'Nurse'), ('DiagnosticEquipment', 'Perform Diagnostic Test'), ('Patient', 'Registration'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Initial Evaluation'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Patient', 'Appointment Scheduling'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Bed', 'Assign Bed'), ('Insurance Verification', 'InsuranceCompany'), ('Patient Arrival', 'Patient'), ('Assign Bed', 'Patient'), ('LabTechnician', 'Perform Diagnostic Test'), ('Insurance Verification', 'Patient'), ('Assign Bed', 'Room'), ('Initial Evaluation', 'Nurse'), ('Physician', 'Pre-Admission Consultation'), ('Physician', 'Diagnostic Test Order'), ('Patient', 'Patient Arrival')}",81.22869205474854
40,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,2.6543414484149883,<function skewness at 0x0000015FE1CD0EA0>,<function get_cycle_time at 0x0000015FE1CD0680>,{'InsuranceCompany'},"{('Assign Bed', 'Bed'), ('Diagnostic Test Order', 'Physician'), ('Pre-Admission Consultation', 'Patient'), ('Registration', 'Nurse'), ('Room', 'Assign Bed'), ('DiagnosticEquipment', 'Perform Diagnostic Test'), ('Perform Diagnostic Test', 'LabTechnician'), ('Initial Evaluation', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Bed', 'Assign Bed'), ('Nurse', 'Registration'), ('Patient Arrival', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Assign Bed', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('LabTechnician', 'Perform Diagnostic Test'), ('InsuranceCompany', 'Insurance Verification'), ('Nurse', 'Initial Evaluation'), ('Insurance Verification', 'Patient'), ('Perform Diagnostic Test', 'Patient'), ('Assign Bed', 'Room'), ('Initial Evaluation', 'Nurse'), ('Physician', 'Pre-Admission Consultation'), ('Physician', 'Diagnostic Test Order')}",81.2011513710022
41,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,614.8838884674835,<function kurtosis at 0x0000015FE1CD0F40>,<function get_cycle_time at 0x0000015FE1CD0680>,{'Patient'},"{('Assign Bed', 'Bed'), ('Diagnostic Test Order', 'Physician'), ('Registration', 'Nurse'), ('DiagnosticEquipment', 'Perform Diagnostic Test'), ('Perform Diagnostic Test', 'LabTechnician'), ('Patient', 'Registration'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Initial Evaluation'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Patient', 'Appointment Scheduling'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient Arrival', 'Patient'), ('Assign Bed', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('LabTechnician', 'Perform Diagnostic Test'), ('Insurance Verification', 'Patient'), ('Perform Diagnostic Test', 'Patient'), ('Assign Bed', 'Room'), ('Initial Evaluation', 'Nurse'), ('Physician', 'Pre-Admission Consultation'), ('Physician', 'Diagnostic Test Order'), ('Patient', 'Patient Arrival')}",117.13387060165405
42,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,1490.7119849998596,<function standard_deviation at 0x0000015FE1CD0CC0>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Physician'},"{('Assign Bed', 'Bed'), ('Diagnostic Test Order', 'Physician'), ('Registration', 'Nurse'), ('Room', 'Assign Bed'), ('DiagnosticEquipment', 'Perform Diagnostic Test'), ('Perform Diagnostic Test', 'LabTechnician'), ('Patient', 'Registration'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Initial Evaluation'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Patient', 'Appointment Scheduling'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Bed', 'Assign Bed'), ('Insurance Verification', 'InsuranceCompany'), ('Patient Arrival', 'Patient'), ('Nurse', 'Registration'), ('Assign Bed', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('LabTechnician', 'Perform Diagnostic Test'), ('InsuranceCompany', 'Insurance Verification'), ('Nurse', 'Initial Evaluation'), ('Insurance Verification', 'Patient'), ('Perform Diagnostic Test', 'Patient'), ('Assign Bed', 'Room'), ('Initial Evaluation', 'Nurse'), ('Physician', 'Pre-Admission Consultation'), ('Physician', 'Diagnostic Test Order'), ('Patient', 'Patient Arrival')}",227.1633358001709
43,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,18.754961034710636,<function skewness at 0x0000015FE1CD0EA0>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Patient'},"{('Assign Bed', 'Bed'), ('Diagnostic Test Order', 'Physician'), ('Registration', 'Nurse'), ('DiagnosticEquipment', 'Perform Diagnostic Test'), ('Patient', 'Registration'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Initial Evaluation'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Patient', 'Appointment Scheduling'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Bed', 'Assign Bed'), ('Insurance Verification', 'InsuranceCompany'), ('Patient Arrival', 'Patient'), ('Assign Bed', 'Patient'), ('LabTechnician', 'Perform Diagnostic Test'), ('Insurance Verification', 'Patient'), ('Assign Bed', 'Room'), ('Initial Evaluation', 'Nurse'), ('Physician', 'Pre-Admission Consultation'), ('Physician', 'Diagnostic Test Order'), ('Patient', 'Patient Arrival')}",236.47093510627747
44,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,352.4409790463938,<function kurtosis at 0x0000015FE1CD0F40>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Patient'},"{('Assign Bed', 'Bed'), ('Diagnostic Test Order', 'Physician'), ('Registration', 'Nurse'), ('DiagnosticEquipment', 'Perform Diagnostic Test'), ('Patient', 'Registration'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Initial Evaluation'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Patient', 'Appointment Scheduling'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Bed', 'Assign Bed'), ('Patient Arrival', 'Patient'), ('Assign Bed', 'Patient'), ('LabTechnician', 'Perform Diagnostic Test'), ('Insurance Verification', 'Patient'), ('Assign Bed', 'Room'), ('Initial Evaluation', 'Nurse'), ('Physician', 'Pre-Admission Consultation'), ('Physician', 'Diagnostic Test Order'), ('Patient', 'Patient Arrival')}",245.93904614448547
