,Log,Objects,Events,Activities,Types,Standard Deviation,Start,Relations,Notion
109,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,0.0,{'applications'},"{('vacancies', 'conduct interview'), ('vacancies', 'assign vacancy'), ('applications', 'send rejection'), ('job offer declined', 'vacancies'), ('vacancies', 'change manager'), ('change manager', 'managers'), ('applications', 'offer accepted and hired'), ('vacancies', 'submit application'), ('applicants', 'submit application'), ('vacancies', 'close vacancy (no hire)'), ('invite for interview', 'applicants'), ('vacancies', 'offer accepted and hired'), ('make job offer', 'managers'), ('conduct interview', 'managers'), ('applicants', 'offer accepted and hired'), ('applications', 'invite for interview'), ('first screening', 'applications'), ('offer accepted and hired', 'applicants'), ('first screening', 'recruiters'), ('applicants', 'job offer declined'), ('close vacancy (no hire)', 'vacancies'), ('offer accepted and hired', 'offers'), ('offers', 'make job offer'), ('job offer declined', 'applicants'), ('submit application', 'applications'), ('make job offer', 'applicants'), ('job offer declined', 'offers'), ('close vacancy for new applications', 'vacancies'), ('make job offer', 'offers'), ('conduct interview', 'applicants'), ('applications', 'first screening'), ('consult manager', 'applications'), ('vacancies', 'invite for interview'), ('consult manager', 'recruiters'), ('send rejection', 'applications'), ('offer accepted and hired', 'applications'), ('applicants', 'invite for interview'), ('send rejection', 'recruiters'), ('offer accepted and hired', 'recruiters'), ('invite for interview', 'vacancies'), ('submit application', 'vacancies'), ('open vacancy', 'vacancies'), ('assign recruiter', 'applications'), ('assign recruiter', 'recruiters'), ('offer accepted and hired', 'vacancies'), ('applications', 'make job offer'), ('applications', 'job offer declined'), ('make job offer', 'vacancies'), ('applicants', 'conduct interview'), ('conduct interview', 'vacancies'), ('open vacancy', 'managers'), ('vacancies', 'close vacancy for new applications'), ('vacancies', 'make job offer'), ('consult manager', 'managers'), ('submit application', 'applicants'), ('vacancies', 'job offer declined'), ('applicants', 'make job offer'), ('applicants', 'send rejection'), ('invite for interview', 'applications'), ('applications', 'check references'), ('invite for interview', 'recruiters'), ('assign vacancy', 'applications'), ('check references', 'applications'), ('send rejection', 'applicants'), ('check references', 'recruiters'), ('offers', 'offer accepted and hired'), ('offers', 'job offer declined'), ('vacancies', 'open vacancy'), ('applications', 'assign recruiter'), ('applications', 'conduct interview'), ('applications', 'consult manager'), ('job offer declined', 'applications'), ('make job offer', 'applications'), ('applications', 'assign vacancy'), ('change manager', 'vacancies'), ('job offer declined', 'recruiters'), ('make job offer', 'recruiters'), ('conduct interview', 'applications'), ('assign vacancy', 'vacancies'), ('conduct interview', 'recruiters'), ('applications', 'submit application')}",Advanced
110,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,67416670.17483704,{'vacancies'},"{('vacancies', 'conduct interview'), ('vacancies', 'assign vacancy'), ('job offer declined', 'vacancies'), ('applications', 'send rejection'), ('vacancies', 'change manager'), ('change manager', 'managers'), ('applications', 'offer accepted and hired'), ('vacancies', 'submit application'), ('applicants', 'submit application'), ('vacancies', 'close vacancy (no hire)'), ('invite for interview', 'applicants'), ('vacancies', 'offer accepted and hired'), ('make job offer', 'managers'), ('conduct interview', 'managers'), ('applicants', 'offer accepted and hired'), ('applications', 'invite for interview'), ('first screening', 'applications'), ('close vacancy (no hire)', 'vacancies'), ('offer accepted and hired', 'applicants'), ('applicants', 'job offer declined'), ('first screening', 'recruiters'), ('offer accepted and hired', 'offers'), ('job offer declined', 'applicants'), ('submit application', 'applications'), ('make job offer', 'applicants'), ('offers', 'make job offer'), ('job offer declined', 'offers'), ('close vacancy for new applications', 'vacancies'), ('make job offer', 'offers'), ('conduct interview', 'applicants'), ('applications', 'first screening'), ('vacancies', 'invite for interview'), ('consult manager', 'applications'), ('offer accepted and hired', 'applications'), ('consult manager', 'recruiters'), ('send rejection', 'applications'), ('applicants', 'invite for interview'), ('offer accepted and hired', 'recruiters'), ('send rejection', 'recruiters'), ('invite for interview', 'vacancies'), ('submit application', 'vacancies'), ('open vacancy', 'vacancies'), ('assign recruiter', 'applications'), ('assign recruiter', 'recruiters'), ('offer accepted and hired', 'vacancies'), ('applications', 'make job offer'), ('applications', 'job offer declined'), ('make job offer', 'vacancies'), ('applicants', 'conduct interview'), ('conduct interview', 'vacancies'), ('open vacancy', 'managers'), ('vacancies', 'close vacancy for new applications'), ('vacancies', 'make job offer'), ('consult manager', 'managers'), ('submit application', 'applicants'), ('vacancies', 'job offer declined'), ('applicants', 'make job offer'), ('applicants', 'send rejection'), ('invite for interview', 'applications'), ('applications', 'check references'), ('invite for interview', 'recruiters'), ('assign vacancy', 'applications'), ('check references', 'applications'), ('send rejection', 'applicants'), ('check references', 'recruiters'), ('offers', 'offer accepted and hired'), ('offers', 'job offer declined'), ('vacancies', 'open vacancy'), ('applications', 'assign recruiter'), ('applications', 'conduct interview'), ('job offer declined', 'applications'), ('applications', 'consult manager'), ('make job offer', 'applications'), ('change manager', 'vacancies'), ('applications', 'assign vacancy'), ('job offer declined', 'recruiters'), ('make job offer', 'recruiters'), ('conduct interview', 'applications'), ('assign vacancy', 'vacancies'), ('conduct interview', 'recruiters'), ('applications', 'submit application')}",Advanced
111,data/08_ocel_legacy_recruiting.jsonocel,1505,6980,16,6,0.0,{'offers'},"{('vacancies', 'conduct interview'), ('vacancies', 'assign vacancy'), ('job offer declined', 'vacancies'), ('applications', 'send rejection'), ('vacancies', 'change manager'), ('change manager', 'managers'), ('applications', 'offer accepted and hired'), ('vacancies', 'submit application'), ('applicants', 'submit application'), ('vacancies', 'close vacancy (no hire)'), ('invite for interview', 'applicants'), ('vacancies', 'offer accepted and hired'), ('make job offer', 'managers'), ('conduct interview', 'managers'), ('applicants', 'offer accepted and hired'), ('applications', 'invite for interview'), ('first screening', 'applications'), ('offer accepted and hired', 'applicants'), ('applicants', 'job offer declined'), ('close vacancy (no hire)', 'vacancies'), ('first screening', 'recruiters'), ('offer accepted and hired', 'offers'), ('offers', 'make job offer'), ('job offer declined', 'applicants'), ('make job offer', 'applicants'), ('submit application', 'applications'), ('job offer declined', 'offers'), ('close vacancy for new applications', 'vacancies'), ('make job offer', 'offers'), ('conduct interview', 'applicants'), ('applications', 'first screening'), ('vacancies', 'invite for interview'), ('consult manager', 'applications'), ('offer accepted and hired', 'applications'), ('consult manager', 'recruiters'), ('send rejection', 'applications'), ('applicants', 'invite for interview'), ('offer accepted and hired', 'recruiters'), ('send rejection', 'recruiters'), ('invite for interview', 'vacancies'), ('submit application', 'vacancies'), ('open vacancy', 'vacancies'), ('assign recruiter', 'applications'), ('assign recruiter', 'recruiters'), ('offer accepted and hired', 'vacancies'), ('applications', 'make job offer'), ('applications', 'job offer declined'), ('make job offer', 'vacancies'), ('applicants', 'conduct interview'), ('conduct interview', 'vacancies'), ('open vacancy', 'managers'), ('vacancies', 'close vacancy for new applications'), ('vacancies', 'make job offer'), ('consult manager', 'managers'), ('submit application', 'applicants'), ('vacancies', 'job offer declined'), ('applicants', 'make job offer'), ('applicants', 'send rejection'), ('invite for interview', 'applications'), ('applications', 'check references'), ('invite for interview', 'recruiters'), ('assign vacancy', 'applications'), ('check references', 'applications'), ('send rejection', 'applicants'), ('check references', 'recruiters'), ('offers', 'offer accepted and hired'), ('offers', 'job offer declined'), ('vacancies', 'open vacancy'), ('applications', 'assign recruiter'), ('applications', 'conduct interview'), ('job offer declined', 'applications'), ('applications', 'consult manager'), ('make job offer', 'applications'), ('applications', 'assign vacancy'), ('change manager', 'vacancies'), ('job offer declined', 'recruiters'), ('make job offer', 'recruiters'), ('conduct interview', 'applications'), ('assign vacancy', 'vacancies'), ('conduct interview', 'recruiters'), ('applications', 'submit application')}",Advanced
112,data/09_ocel_standard_hinge.xml,23771,38528,11,12,249739.70983513343,{'Hinge'},"{('Hinge', 'PackHinges'), ('Hinge', 'AssembleHinge')}",Traditional
113,data/09_ocel_standard_hinge.xml,23771,38528,11,12,3205044.611206797,{'SteelSheet'},"{('SteelSheet', 'SplitSteelSheet'), ('SteelSheet', 'FormSteelSheet'), ('SteelSheet', 'HeatSteelSheet')}",Traditional
114,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Facility'},"{('Facility', 'MoveParts')}",Traditional
115,data/09_ocel_standard_hinge.xml,23771,38528,11,12,342603.5301669914,{'FemalePart'},"{('FemalePart', 'CheckFemalePart'), ('FemalePart', 'CuttFemalePart'), ('FemalePart', 'AssembleHinge')}",Traditional
116,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'SteelPin'},"{('SteelPin', 'AssembleHinge')}",Traditional
117,data/09_ocel_standard_hinge.xml,23771,38528,11,12,36.46916505762094,{'SteelCoil'},"{('SteelCoil', 'SplitSteelSheet')}",Traditional
118,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'HingePack'},"{('HingePack', 'PackHinges')}",Traditional
119,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Worker'},"{('Worker', 'MoveParts'), ('Worker', 'CheckFemalePart'), ('Worker', 'CheckMalePart')}",Traditional
120,data/09_ocel_standard_hinge.xml,23771,38528,11,12,3986.393441027449,{'Workstation'},"{('Workstation', 'CheckFemalePart'), ('Workstation', 'HeatSteelSheet'), ('Workstation', 'CoatPart'), ('Workstation', 'SplitSteelSheet'), ('Workstation', 'CuttFemalePart'), ('Workstation', 'CuttMalePart'), ('Workstation', 'AssembleHinge'), ('Workstation', 'CheckMalePart'), ('Workstation', 'FormSteelSheet'), ('Workstation', 'PackHinges')}",Traditional
121,data/09_ocel_standard_hinge.xml,23771,38528,11,12,276038.0983538774,{'MalePart'},"{('MalePart', 'AssembleHinge'), ('MalePart', 'CheckMalePart'), ('MalePart', 'CuttMalePart')}",Traditional
122,data/09_ocel_standard_hinge.xml,23771,38528,11,12,123895.94627650252,{'Machine'},"{('Machine', 'HeatSteelSheet'), ('Machine', 'CoatPart'), ('Machine', 'SplitSteelSheet'), ('Machine', 'CuttFemalePart'), ('Machine', 'CuttMalePart'), ('Machine', 'AssembleHinge'), ('Machine', 'FormSteelSheet'), ('Machine', 'PackHinges')}",Traditional
123,data/09_ocel_standard_hinge.xml,23771,38528,11,12,1060254.6506066602,{'FormedPart'},"{('FormedPart', 'FormSteelSheet'), ('FormedPart', 'CuttFemalePart'), ('FormedPart', 'CuttMalePart'), ('FormedPart', 'CoatPart')}",Traditional
124,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,"{'Hinge', 'SteelSheet', 'Facility', 'FemalePart', 'SteelPin', 'SteelCoil', 'HingePack', 'Worker', 'Workstation', 'MalePart', 'Machine', 'FormedPart'}","{('CheckMalePart', 'Worker'), ('Machine', 'HeatSteelSheet'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('Workstation', 'HeatSteelSheet'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('Workstation', 'CheckMalePart'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Workstation'), ('HeatSteelSheet', 'Machine'), ('CuttMalePart', 'FormedPart'), ('SteelSheet', 'HeatSteelSheet'), ('Workstation', 'Machine'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Workstation'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('SteelSheet', 'FormedPart'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('PackHinges', 'Hinge'), ('FemalePart', 'CuttFemalePart'), ('CoatPart', 'Workstation'), ('Machine', 'AssembleHinge'), ('AssembleHinge', 'Machine'), ('Workstation', 'AssembleHinge'), ('SteelSheet', 'SplitSteelSheet'), ('Worker', 'CheckMalePart'), ('PackHinges', 'HingePack'), ('MalePart', 'CheckMalePart'), ('FormedPart', 'CoatPart'), ('MalePart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('Machine', 'CuttFemalePart'), ('FormedPart', 'FormSteelSheet'), ('Workstation', 'CuttFemalePart'), ('CheckFemalePart', 'FemalePart'), ('Workstation', 'CheckFemalePart'), ('Hinge', 'HingePack'), ('Machine', 'CuttMalePart'), ('Facility', 'Workstation'), ('Workstation', 'CuttMalePart'), ('Workstation', 'Facility'), ('Machine', 'Workstation'), ('SteelSheet', 'SteelCoil'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('HingePack', 'Hinge'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('FormedPart', 'FemalePart'), ('PackHinges', 'Machine'), ('FormSteelSheet', 'FormedPart'), ('SteelCoil', 'SplitSteelSheet'), ('Machine', 'SplitSteelSheet'), ('CoatPart', 'FormedPart'), ('AssembleHinge', 'Workstation'), ('Worker', 'CheckFemalePart'), ('Workstation', 'SplitSteelSheet'), ('FemalePart', 'CheckFemalePart'), ('CoatPart', 'Machine'), ('SteelCoil', 'SteelSheet'), ('FormedPart', 'SteelSheet'), ('HeatSteelSheet', 'SteelSheet'), ('FormedPart', 'MalePart'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('AssembleHinge', 'FemalePart'), ('Machine', 'CoatPart'), ('FormedPart', 'CuttFemalePart'), ('MalePart', 'FormedPart'), ('Workstation', 'CoatPart'), ('CuttMalePart', 'MalePart'), ('Machine', 'FormSteelSheet'), ('HingePack', 'PackHinges'), ('FemalePart', 'FormedPart'), ('SplitSteelSheet', 'SteelSheet'), ('Machine', 'PackHinges'), ('CheckMalePart', 'MalePart'), ('Workstation', 'FormSteelSheet'), ('Workstation', 'PackHinges'), ('FormSteelSheet', 'SteelSheet')}",Connected
125,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Hinge'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('SteelSheet', 'HeatSteelSheet'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('SplitSteelSheet', 'Workstation'), ('PackHinges', 'Machine'), ('FormSteelSheet', 'FormedPart'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('AssembleHinge', 'Workstation'), ('FemalePart', 'CuttFemalePart'), ('CoatPart', 'Workstation'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('MalePart', 'CheckMalePart'), ('PackHinges', 'HingePack'), ('AssembleHinge', 'FemalePart'), ('SteelSheet', 'SplitSteelSheet'), ('MalePart', 'CuttMalePart'), ('FormedPart', 'CoatPart'), ('MoveParts', 'Worker'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
126,data/09_ocel_standard_hinge.xml,23771,38528,11,12,287470.41672047117,{'SteelSheet'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelCoil'), ('AssembleHinge', 'MalePart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttFemalePart', 'FormedPart'), ('CuttFemalePart', 'Machine'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('SteelSheet', 'HeatSteelSheet'), ('FemalePart', 'AssembleHinge'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('SplitSteelSheet', 'Machine'), ('SplitSteelSheet', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('Hinge', 'PackHinges'), ('PackHinges', 'Workstation'), ('FormSteelSheet', 'FormedPart'), ('PackHinges', 'Machine'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Workstation'), ('CoatPart', 'Workstation'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('SteelSheet', 'SplitSteelSheet'), ('AssembleHinge', 'Hinge'), ('MalePart', 'CheckMalePart'), ('CheckFemalePart', 'Workstation'), ('AssembleHinge', 'FemalePart'), ('PackHinges', 'HingePack'), ('FormedPart', 'CoatPart'), ('MalePart', 'CuttMalePart'), ('MoveParts', 'Worker'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
127,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'Facility'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('SteelSheet', 'HeatSteelSheet'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('SplitSteelSheet', 'Workstation'), ('FormSteelSheet', 'FormedPart'), ('PackHinges', 'Machine'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('Facility', 'MoveParts'), ('AssembleHinge', 'SteelPin'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Workstation'), ('CoatPart', 'Workstation'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('Worker', 'CheckMalePart'), ('MalePart', 'CheckMalePart'), ('AssembleHinge', 'FemalePart'), ('PackHinges', 'HingePack'), ('MalePart', 'CuttMalePart'), ('FormedPart', 'CoatPart'), ('MoveParts', 'Worker'), ('SteelSheet', 'SplitSteelSheet'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
128,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'FemalePart'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('SteelSheet', 'HeatSteelSheet'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('SplitSteelSheet', 'Workstation'), ('PackHinges', 'Machine'), ('FormSteelSheet', 'FormedPart'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('FemalePart', 'CuttFemalePart'), ('AssembleHinge', 'Workstation'), ('CoatPart', 'Workstation'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('MalePart', 'CheckMalePart'), ('AssembleHinge', 'FemalePart'), ('PackHinges', 'HingePack'), ('SteelSheet', 'SplitSteelSheet'), ('MalePart', 'CuttMalePart'), ('FormedPart', 'CoatPart'), ('MoveParts', 'Worker'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
129,data/09_ocel_standard_hinge.xml,23771,38528,11,12,0.0,{'SteelPin'},"{('CheckMalePart', 'Worker'), ('Hinge', 'AssembleHinge'), ('MoveParts', 'Facility'), ('SteelPin', 'AssembleHinge'), ('FormedPart', 'CuttMalePart'), ('SteelSheet', 'FormSteelSheet'), ('AssembleHinge', 'MalePart'), ('SplitSteelSheet', 'SteelCoil'), ('CuttFemalePart', 'FormedPart'), ('HeatSteelSheet', 'Machine'), ('HeatSteelSheet', 'Workstation'), ('CuttMalePart', 'FormedPart'), ('CuttFemalePart', 'Machine'), ('CuttFemalePart', 'Workstation'), ('MalePart', 'AssembleHinge'), ('CuttMalePart', 'Machine'), ('CuttMalePart', 'Workstation'), ('FemalePart', 'AssembleHinge'), ('SteelSheet', 'HeatSteelSheet'), ('Worker', 'MoveParts'), ('CheckMalePart', 'Workstation'), ('PackHinges', 'Workstation'), ('CuttFemalePart', 'FemalePart'), ('SplitSteelSheet', 'Machine'), ('Hinge', 'PackHinges'), ('SplitSteelSheet', 'Workstation'), ('PackHinges', 'Machine'), ('FormSteelSheet', 'FormedPart'), ('CheckFemalePart', 'Worker'), ('FormSteelSheet', 'Machine'), ('FormSteelSheet', 'Workstation'), ('AssembleHinge', 'SteelPin'), ('Facility', 'MoveParts'), ('CoatPart', 'FormedPart'), ('PackHinges', 'Hinge'), ('AssembleHinge', 'Workstation'), ('FemalePart', 'CuttFemalePart'), ('CoatPart', 'Workstation'), ('Worker', 'CheckFemalePart'), ('FemalePart', 'CheckFemalePart'), ('AssembleHinge', 'Machine'), ('CoatPart', 'Machine'), ('HeatSteelSheet', 'SteelSheet'), ('AssembleHinge', 'Hinge'), ('CheckFemalePart', 'Workstation'), ('MalePart', 'CheckMalePart'), ('AssembleHinge', 'FemalePart'), ('PackHinges', 'HingePack'), ('SteelSheet', 'SplitSteelSheet'), ('MalePart', 'CuttMalePart'), ('FormedPart', 'CoatPart'), ('MoveParts', 'Worker'), ('Worker', 'CheckMalePart'), ('FormedPart', 'CuttFemalePart'), ('HingePack', 'PackHinges'), ('CuttMalePart', 'MalePart'), ('FormedPart', 'FormSteelSheet'), ('SplitSteelSheet', 'SteelSheet'), ('CheckFemalePart', 'FemalePart'), ('CheckMalePart', 'MalePart'), ('FormSteelSheet', 'SteelSheet')}",Advanced
